Date,BPM,RestingBPM,sleep_duration,sleep_efficiency,sleep_start_time,sleep_end_time,minutes_after_wakeup,minutes_asleep,minutes_awake,minutes_to_fall_asleep,time_in_bed,deep_sleep,rem_sleep,wake_sleep,light_sleep,Calories,Distance,Steps,LightActiveMinutes,ModerateActiveMinutes,VeryActiveMinutes,SedentaryMinutes,MaxAltitude,demographicVO2Max,BELOW_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_2,IN_DEFAULT_ZONE_3,ExerciseDate,ExerciseActivityName,ExerciseActiveDuration,ExerciseAverageHeartRate,ExerciseCalories,ExerciseDuration,ExerciseElevationGain,ExerciseSteps,ExerciseSedentaryMinutes,ExerciseLightMinutes,ExerciseFairlyActiveMinutes,ExerciseVeryActiveMinutes,ExerciseOutOfRangeMaxHR,ExerciseOutOfRangeMinHR,ExerciseOutOfRangeMinutes,ExerciseFatBurnMaxHR,ExerciseFatBurnMinHR,ExerciseFatBurnMinutes,ExerciseCardioMaxHR,ExerciseCardioMinHR,ExerciseCardioMinutes,ExercisePeakMaxHR,ExercisePeakMinHR,ExercisePeakMinutes,Speed,Pace,ExerciseDistance,runVO2Max,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness
2018-09-13 00:00:00,58.234130150320745,43.34145545959473,7.5,91.0,2018-09-12T23:52:00.000,2018-09-13T07:22:30.000,0.0,374.0,76.0,0.0,450.0,85.0,55.0,76.0,234.0,3203.5700000000293,469330,6961,0.0,20.0,0.0,836.0,10,50.79498,1163.0,90.0,4.0,0.0,2018-09-13 21:19:06,Weights,3020000.0,122.0,559.0,3029000.0,27.998688,1125.0,0.0,0.0,1.0,49.0,96.0,30.0,0.0,135.0,96.0,46.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-14 00:00:00,56.55501797533851,42.82774639129639,6.85,92.0,2018-09-14T00:38:30.000,2018-09-14T07:29:30.000,0.0,359.0,52.0,0.0,411.0,34.0,92.0,52.0,233.0,3416.6700000000287,584520,8501,0.0,67.0,0.0,807.0,10,50.94668,1103.0,92.0,9.0,0.0,2018-09-14 21:14:37,Weights,3367000.0,114.0,526.0,3398000.0,28.999344,989.0,7.0,2.0,9.0,38.0,96.0,30.0,15.0,135.0,96.0,33.0,164.0,135.0,9.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-14 00:00:00,56.55501797533851,42.82774639129639,6.85,92.0,2018-09-14T00:38:30.000,2018-09-14T07:29:30.000,0.0,359.0,52.0,0.0,411.0,34.0,92.0,52.0,233.0,3416.6700000000287,584520,8501,0.0,67.0,0.0,807.0,10,50.94668,1103.0,92.0,9.0,0.0,2018-09-14 23:16:43,Walk,921000.0,104.0,157.0,921000.0,40.0,1483.0,0.0,1.0,1.0,14.0,96.0,30.0,3.0,135.0,96.0,13.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-15 00:00:00,57.477950637501465,42.43807792663574,7.016666666666667,91.0,2018-09-15T01:30:00.000,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,421.0,85.0,56.0,47.0,233.0,3892.969999999952,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 00:10:27,Walk,1024000.0,97.0,156.0,1024000.0,30.0,1517.0,0.0,1.0,2.0,14.0,96.0,30.0,6.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-15 00:00:00,57.477950637501465,42.43807792663574,7.016666666666667,91.0,2018-09-15T01:30:00.000,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,421.0,85.0,56.0,47.0,233.0,3892.969999999952,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 13:55:55,Run,2096000.0,159.0,535.0,2687000.0,142.998688,5486.0,1.0,0.0,1.0,32.0,96.0,30.0,1.0,135.0,96.0,1.0,164.0,135.0,16.0,220.0,164.0,17.0,6.937553816793893,518.9148935011357,4.04383,50.883230000000005,,,,,,,
2018-09-15 00:00:00,57.477950637501465,42.43807792663574,7.016666666666667,91.0,2018-09-15T01:30:00.000,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,421.0,85.0,56.0,47.0,233.0,3892.969999999952,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 16:27:43,Walk,1330000.0,106.0,218.0,1330000.0,20.0,1743.0,0.0,0.0,3.0,19.0,96.0,30.0,1.0,135.0,96.0,21.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-15 00:00:00,57.477950637501465,42.43807792663574,7.016666666666667,91.0,2018-09-15T01:30:00.000,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,421.0,85.0,56.0,47.0,233.0,3892.969999999952,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 17:14:37,Walk,1433000.0,91.0,197.0,1433000.0,40.0,1796.0,0.0,2.0,4.0,17.0,96.0,30.0,15.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-16 00:00:00,66.7541626710836,42.964505195617676,8.133333333333333,90.0,2018-09-16T00:47:00.000,2018-09-16T08:55:30.000,1.0,424.0,64.0,0.0,488.0,49.0,84.0,64.0,291.0,3469.7499999999736,766110,11090,0.0,11.0,0.0,850.0,20,50.906290000000006,1159.0,70.0,34.0,0.0,2018-09-16 15:08:32,Walk,3071000.0,92.0,414.0,3071000.0,90.0,3877.0,6.0,4.0,9.0,32.0,96.0,30.0,22.0,135.0,96.0,29.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-16 00:00:00,66.7541626710836,42.964505195617676,8.133333333333333,90.0,2018-09-16T00:47:00.000,2018-09-16T08:55:30.000,1.0,424.0,64.0,0.0,488.0,49.0,84.0,64.0,291.0,3469.7499999999736,766110,11090,0.0,11.0,0.0,850.0,20,50.906290000000006,1159.0,70.0,34.0,0.0,2018-09-16 16:02:59,Workout,2132000.0,141.0,487.0,2916000.0,13.999344,1471.0,0.0,1.0,1.0,34.0,96.0,30.0,0.0,135.0,96.0,10.0,164.0,135.0,25.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-16 00:00:00,66.7541626710836,42.964505195617676,8.133333333333333,90.0,2018-09-16T00:47:00.000,2018-09-16T08:55:30.000,1.0,424.0,64.0,0.0,488.0,49.0,84.0,64.0,291.0,3469.7499999999736,766110,11090,0.0,11.0,0.0,850.0,20,50.906290000000006,1159.0,70.0,34.0,0.0,2018-09-16 17:40:22,Walk,1792000.0,99.0,287.0,1792000.0,100.0,2934.0,0.0,0.0,1.0,29.0,96.0,30.0,8.0,135.0,96.0,22.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-17 00:00:00,54.14210357486545,43.4270601272583,5.75,89.0,2018-09-17T00:00:00.000,2018-09-17T05:45:00.000,0.0,300.0,45.0,0.0,345.0,47.0,35.0,45.0,218.0,2912.5099999999775,645950,7409,0.0,2.0,0.0,858.0,10,50.76970000000001,1198.0,23.0,8.0,11.0,2018-09-17 21:40:37,Run,1094000.0,162.0,336.0,1253000.0,82.998688,2858.0,0.0,0.0,0.0,20.0,96.0,30.0,0.0,135.0,96.0,1.0,164.0,135.0,8.0,220.0,164.0,10.0,6.7255502742230355,535.2721863960622,2.042801,48.57853,,,,,,,
2018-09-18 00:00:00,62.44746682550713,43.915879249572754,5.566666666666666,92.0,2018-09-18T00:11:30.000,2018-09-18T05:45:30.000,0.0,293.0,41.0,0.0,334.0,40.0,60.0,41.0,193.0,3311.749999999981,534250,7642,0.0,1.0,0.0,900.0,10,50.625350000000005,1230.0,46.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18 00:00:00,62.44746682550713,43.915879249572754,5.566666666666666,92.0,2018-09-18T00:11:30.000,2018-09-18T05:45:30.000,0.0,293.0,41.0,0.0,334.0,40.0,60.0,41.0,193.0,3311.749999999981,534250,7642,0.0,1.0,0.0,900.0,10,50.625350000000005,1230.0,46.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19 00:00:00,52.537297723983684,43.17398166656494,7.983333333333333,95.0,2018-09-18T23:31:30.000,2018-09-19T07:30:30.000,0.0,427.0,52.0,0.0,479.0,60.0,72.0,52.0,295.0,2854.5299999999834,421160,6137,0.0,12.0,0.0,898.0,10,50.84443,1236.0,54.0,0.0,0.0,2018-09-19 21:17:15,Weights,3056000.0,99.0,377.0,3058000.0,17.001312,863.0,9.0,5.0,10.0,26.0,96.0,30.0,20.0,135.0,96.0,31.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-20 00:00:00,55.677683191453845,42.74739456176758,6.883333333333334,96.0,2018-09-20T00:37:00.000,2018-09-20T07:30:00.000,0.0,395.0,18.0,0.0,413.0,91.0,127.0,50.0,207.0,3345.299999999982,589430,9742,0.0,0.0,0.0,860.0,10,50.970400000000005,1142.0,80.0,15.0,0.0,2018-09-20 21:33:23,Walk,1434000.0,100.0,231.0,1434000.0,10.0,1903.0,0.0,0.0,1.0,23.0,96.0,30.0,3.0,135.0,96.0,21.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-20 00:00:00,55.677683191453845,42.74739456176758,6.883333333333334,96.0,2018-09-20T00:37:00.000,2018-09-20T07:30:00.000,0.0,395.0,18.0,0.0,413.0,91.0,127.0,50.0,207.0,3345.299999999982,589430,9742,0.0,0.0,0.0,860.0,10,50.970400000000005,1142.0,80.0,15.0,0.0,2018-09-20 21:54:30,Weights,2553000.0,111.0,398.0,2555000.0,12.001312,761.0,5.0,10.0,1.0,26.0,96.0,30.0,10.0,135.0,96.0,29.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-20 00:00:00,55.677683191453845,42.74739456176758,6.883333333333334,96.0,2018-09-20T00:37:00.000,2018-09-20T07:30:00.000,0.0,395.0,18.0,0.0,413.0,91.0,127.0,50.0,207.0,3345.299999999982,589430,9742,0.0,0.0,0.0,860.0,10,50.970400000000005,1142.0,80.0,15.0,0.0,2018-09-20 22:38:23,Bike,1173000.0,132.0,243.0,1175000.0,0.0,0.0,0.0,0.0,0.0,19.0,96.0,30.0,0.0,135.0,96.0,8.0,164.0,135.0,11.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-21 00:00:00,52.121194048590624,43.013010025024414,7.916666666666667,95.0,2018-09-20T23:31:30.000,2018-09-21T07:26:30.000,2.0,425.0,50.0,0.0,475.0,91.0,127.0,50.0,207.0,2927.0299999999784,529960,7384,0.0,2.0,0.0,719.0,10,50.89197000000001,1246.0,31.0,0.0,0.0,2018-09-21 21:28:27,Walk,1331000.0,83.0,179.0,1331000.0,10.0,1972.0,0.0,1.0,4.0,17.0,96.0,30.0,18.0,135.0,96.0,4.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22T00:34:00.000,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,442.0,86.0,75.0,46.0,235.0,3734.9199999999764,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 00:20:48,Walk,2202000.0,77.0,246.0,2202000.0,40.0,2533.0,8.0,1.0,7.0,20.0,96.0,30.0,27.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22T00:34:00.000,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,442.0,86.0,75.0,46.0,235.0,3734.9199999999764,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 13:10:31,Walk,922000.0,105.0,149.0,922000.0,40.0,1542.0,0.0,0.0,1.0,14.0,96.0,30.0,1.0,135.0,96.0,14.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22T00:34:00.000,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,442.0,86.0,75.0,46.0,235.0,3734.9199999999764,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 17:30:46,Walk,2303000.0,81.0,258.0,2303000.0,50.0,2538.0,10.0,0.0,5.0,23.0,96.0,30.0,27.0,135.0,96.0,12.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22T00:34:00.000,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,442.0,86.0,75.0,46.0,235.0,3734.9199999999764,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 20:29:34,Run,2335000.0,156.0,656.0,3041000.0,131.000656,6250.0,0.0,0.0,0.0,40.0,96.0,30.0,0.0,135.0,96.0,2.0,164.0,135.0,25.0,220.0,164.0,12.0,7.254368479657387,496.25270760577945,4.686158,51.47348,,,,,,,
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22T00:34:00.000,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,442.0,86.0,75.0,46.0,235.0,3734.9199999999764,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 23:34:16,Walk,972000.0,95.0,134.0,972000.0,40.0,1336.0,1.0,0.0,6.0,9.0,96.0,30.0,6.0,135.0,96.0,10.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-23 00:00:00,47.466451381413705,44.3536376953125,8.4,95.0,2018-09-23T00:21:30.000,2018-09-23T08:45:30.000,2.0,443.0,61.0,0.0,504.0,61.0,93.0,61.0,289.0,2045.079999999966,23030,437,0.0,0.0,0.0,908.0,10,50.49607,1136.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24 00:00:00,57.244062779651685,44.44894313812256,7.216666666666667,93.0,2018-09-24T00:15:00.000,2018-09-24T07:28:30.000,0.0,386.0,47.0,0.0,433.0,98.0,78.0,47.0,210.0,3155.199999999985,477410,7094,0.0,0.0,0.0,817.0,10,50.46793,1162.0,69.0,15.0,0.0,2018-09-24 21:32:33,Weights,3226000.0,120.0,582.0,3247000.0,30.0,1084.0,1.0,0.0,7.0,45.0,96.0,30.0,3.0,135.0,96.0,36.0,164.0,135.0,15.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-25 00:00:00,56.30416881111683,44.50382041931152,7.1,92.0,2018-09-25T00:25:00.000,2018-09-25T07:31:30.000,1.0,390.0,35.0,0.0,426.0,58.0,101.0,30.0,214.0,3139.209999999991,453680,6743,0.0,0.0,0.0,899.0,10,50.45172,1257.0,76.0,2.0,0.0,2018-09-25 21:07:21,Walk,921000.0,105.0,144.0,921000.0,0.0,1007.0,0.0,0.0,2.0,13.0,96.0,30.0,2.0,135.0,96.0,12.0,164.0,135.0,1.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-25 00:00:00,56.30416881111683,44.50382041931152,7.1,92.0,2018-09-25T00:25:00.000,2018-09-25T07:31:30.000,1.0,390.0,35.0,0.0,426.0,58.0,101.0,30.0,214.0,3139.209999999991,453680,6743,0.0,0.0,0.0,899.0,10,50.45172,1257.0,76.0,2.0,0.0,2018-09-25 21:18:52,Weights,2969000.0,113.0,484.0,2971000.0,26.000656,769.0,0.0,2.0,12.0,35.0,96.0,30.0,8.0,135.0,96.0,40.0,164.0,135.0,2.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-26 00:00:00,52.60912951167728,44.53541946411133,6.716666666666667,97.0,2018-09-26T00:44:30.000,2018-09-26T07:27:30.000,4.0,373.0,30.0,0.0,403.0,58.0,101.0,30.0,214.0,2480.7599999999898,278510,4069,0.0,0.0,0.0,826.0,10,50.44239,1181.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27 00:00:00,55.338389085116695,44.55361461639404,7.633333333333334,95.0,2018-09-26T23:44:30.000,2018-09-27T07:22:30.000,0.0,410.0,48.0,0.0,458.0,74.0,65.0,48.0,271.0,2969.239999999983,433570,6300,0.0,0.0,0.0,869.0,10,50.437020000000004,1133.0,65.0,2.0,0.0,2018-09-27 21:14:43,Weights,3022000.0,112.0,482.0,3024000.0,22.001312,959.0,2.0,0.0,12.0,36.0,96.0,30.0,7.0,135.0,96.0,42.0,164.0,135.0,2.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-09-28 00:00:00,51.26236843070378,45.07516670227051,6.733333333333333,94.0,2018-09-27T23:58:00.000,2018-09-28T06:42:30.000,1.0,358.0,46.0,0.0,404.0,49.0,62.0,46.0,247.0,2282.009999999981,104340,1981,0.0,0.0,0.0,807.0,10,50.283,1144.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28 00:00:00,51.26236843070378,45.07516670227051,1.1333333333333333,94.0,2018-09-28T15:34:00.000,2018-09-28T16:42:30.000,0.0,64.0,4.0,0.0,68.0,62.0,72.0,48.0,274.0,2282.009999999981,104340,1981,0.0,0.0,0.0,807.0,10,50.283,1144.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-29 00:00:00,53.943191385651616,44.86440467834473,7.6,94.0,2018-09-29T01:34:00.000,2018-09-29T09:10:00.000,0.0,408.0,48.0,3.0,456.0,62.0,72.0,48.0,274.0,3295.0099999999848,1002670,10550,0.0,0.0,0.0,817.0,10,50.345240000000004,1045.0,38.0,34.0,11.0,2018-09-29 15:44:01,Run,2110000.0,155.0,553.0,3286000.0,91.000656,5589.0,0.0,0.0,0.0,35.0,96.0,30.0,0.0,135.0,96.0,3.0,164.0,135.0,22.0,220.0,164.0,11.0,6.893643412322275,522.2202229905101,4.025446,49.71334,,,,,,,
2018-09-30 00:00:00,57.11375426621161,46.787349700927734,8.366666666666667,95.0,2018-09-30T00:00:00.000,2018-09-30T08:22:00.000,0.0,439.0,63.0,26.0,502.0,78.0,101.0,63.0,260.0,2878.6399999999794,608010,8468,0.0,0.0,0.0,876.0,10,49.777390000000004,1120.0,42.0,0.0,0.0,2018-09-30 20:53:35,Walk,1484000.0,83.0,173.0,1484000.0,40.0,1702.0,1.0,4.0,7.0,12.0,96.0,30.0,22.0,135.0,96.0,3.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-01 00:00:00,57.86533303170346,46.872443199157715,7.016666666666667,95.0,2018-10-01T00:27:00.000,2018-10-01T07:28:00.000,15.0,354.0,67.0,14.0,421.0,72.0,55.0,67.0,227.0,3009.559999999988,555960,8075,0.0,0.0,0.0,948.0,10,49.75226000000001,1187.0,59.0,8.0,0.0,2018-10-01 21:14:57,Walk,921000.0,104.0,146.0,921000.0,20.0,1014.0,0.0,1.0,3.0,12.0,96.0,30.0,5.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-01 00:00:00,57.86533303170346,46.872443199157715,7.016666666666667,95.0,2018-10-01T00:27:00.000,2018-10-01T07:28:00.000,15.0,354.0,67.0,14.0,421.0,72.0,55.0,67.0,227.0,3009.559999999988,555960,8075,0.0,0.0,0.0,948.0,10,49.75226000000001,1187.0,59.0,8.0,0.0,2018-10-01 21:27:24,Weights,3222000.0,115.0,474.0,3262000.0,37.001312,1266.0,6.0,16.0,4.0,27.0,96.0,30.0,17.0,135.0,96.0,29.0,164.0,135.0,8.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-01 00:00:00,57.86533303170346,46.872443199157715,7.016666666666667,95.0,2018-10-01T00:27:00.000,2018-10-01T07:28:00.000,15.0,354.0,67.0,14.0,421.0,72.0,55.0,67.0,227.0,3009.559999999988,555960,8075,0.0,0.0,0.0,948.0,10,49.75226000000001,1187.0,59.0,8.0,0.0,2018-10-01 22:44:31,Walk,921000.0,93.0,128.0,921000.0,50.0,1455.0,0.0,0.0,4.0,11.0,96.0,30.0,9.0,135.0,96.0,6.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-02 00:00:00,57.348903746536564,47.9435920715332,6.733333333333333,95.0,2018-10-02T00:45:00.000,2018-10-02T07:29:30.000,0.0,381.0,23.0,0.0,404.0,72.0,115.0,23.0,194.0,2868.1199999999917,346970,5143,0.0,0.0,0.0,840.0,10,49.43594,1217.0,64.0,4.0,0.0,2018-10-02 21:50:05,Weights,2291000.0,114.0,360.0,2293000.0,32.998688,799.0,2.0,1.0,7.0,28.0,96.0,30.0,4.0,135.0,96.0,30.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-03 00:00:00,53.38345428156749,47.02713966369629,6.816666666666666,96.0,2018-10-03T00:42:30.000,2018-10-03T07:31:30.000,2.0,349.0,60.0,0.0,409.0,53.0,41.0,60.0,255.0,2473.9199999999837,393040,5692,115.0,11.0,0.0,1440.0,20,49.70658,1215.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04 00:00:00,53.933241252302025,46.49944019317627,6.883333333333334,91.0,2018-10-04T00:20:00.000,2018-10-04T07:13:30.000,0.0,352.0,61.0,0.0,413.0,63.0,53.0,61.0,236.0,2732.169999999988,456250,6628,115.0,0.0,0.0,1440.0,10,49.862410000000004,1251.0,36.0,0.0,0.0,2018-10-04 21:19:26,Weights,2376000.0,99.0,272.0,2380000.0,16.000656,649.0,3.0,12.0,10.0,14.0,96.0,30.0,17.0,135.0,96.0,23.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-05 00:00:00,53.887392900856796,45.68451118469238,6.9,94.0,2018-10-05T00:43:30.000,2018-10-05T07:37:30.000,0.0,364.0,50.0,0.0,414.0,37.0,79.0,50.0,248.0,2607.699999999983,472240,6537,96.0,6.0,0.0,1440.0,10,50.103060000000006,1291.0,27.0,1.0,0.0,2018-10-05 22:31:45,Walk,1740000.0,95.0,247.0,1740000.0,150.0,2598.0,2.0,2.0,2.0,23.0,96.0,30.0,12.0,135.0,96.0,17.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-06 00:00:00,57.96305291237011,45.72634506225586,8.05,92.0,2018-10-05T22:55:00.000,2018-10-06T06:58:30.000,0.0,431.0,52.0,0.0,483.0,82.0,78.0,52.0,271.0,3377.3900000000103,1194810,12287,105.0,0.0,0.0,1440.0,10,50.09071,1112.0,34.0,41.0,10.0,2018-10-06 14:05:34,Walk,1741000.0,86.0,182.0,1741000.0,0.0,1582.0,7.0,4.0,6.0,12.0,96.0,30.0,18.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-06 00:00:00,57.96305291237011,45.72634506225586,8.05,92.0,2018-10-05T22:55:00.000,2018-10-06T06:58:30.000,0.0,431.0,52.0,0.0,483.0,82.0,78.0,52.0,271.0,3377.3900000000103,1194810,12287,105.0,0.0,0.0,1440.0,10,50.09071,1112.0,34.0,41.0,10.0,2018-10-06 15:31:37,Run,2553000.0,158.0,669.0,3238000.0,142.001313,6862.0,1.0,0.0,0.0,41.0,96.0,30.0,0.0,135.0,96.0,1.0,164.0,135.0,28.0,220.0,164.0,13.0,7.097334430082256,507.232685096717,5.020247,49.764450000000004,,,,,,,
2018-10-07 00:00:00,54.16403462285815,46.77258491516113,8.4,96.0,2018-10-06T23:42:30.000,2018-10-07T08:06:30.000,1.0,456.0,48.0,0.0,504.0,74.0,89.0,48.0,293.0,2586.8299999999786,523640,7078,124.0,3.0,0.0,1440.0,10,49.78175,1172.0,32.0,0.0,0.0,2018-10-07 14:09:56,Walk,922000.0,85.0,125.0,922000.0,20.0,1391.0,0.0,2.0,2.0,11.0,96.0,30.0,12.0,135.0,96.0,4.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-08 00:00:00,57.497710013887655,46.35286521911621,7.15,93.0,2018-10-08T00:21:00.000,2018-10-08T07:30:00.000,0.0,391.0,38.0,2.0,429.0,85.0,63.0,38.0,243.0,3151.839999999984,542630,7691,73.0,0.0,0.0,1440.0,10,49.90569000000001,1151.0,78.0,8.0,0.0,2018-10-08 21:26:10,Weights,2805000.0,118.0,463.0,2879000.0,40.0,778.0,0.0,2.0,5.0,39.0,96.0,30.0,5.0,135.0,96.0,35.0,164.0,135.0,7.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-09 00:00:00,58.8946129620421,45.600111961364746,6.116666666666666,96.0,2018-10-09T00:54:00.000,2018-10-09T07:01:30.000,1.0,334.0,33.0,0.0,367.0,57.0,83.0,33.0,194.0,3555.920000000003,605660,9153,101.0,10.0,0.0,1440.0,10,50.12798,1248.0,97.0,15.0,0.0,2018-10-09 21:20:43,Weights,3171000.0,124.0,590.0,3173000.0,21.000656,1167.0,0.0,0.0,6.0,47.0,96.0,30.0,0.0,135.0,96.0,38.0,164.0,135.0,15.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-09 00:00:00,58.8946129620421,45.600111961364746,6.116666666666666,96.0,2018-10-09T00:54:00.000,2018-10-09T07:01:30.000,1.0,334.0,33.0,0.0,367.0,57.0,83.0,33.0,194.0,3555.920000000003,605660,9153,101.0,10.0,0.0,1440.0,10,50.12798,1248.0,97.0,15.0,0.0,2018-10-09 23:21:51,Walk,1075000.0,97.0,151.0,1075000.0,40.0,1562.0,0.0,0.0,3.0,14.0,96.0,30.0,6.0,135.0,96.0,12.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
2018-10-10 00:00:00,55.79918158567775,46.18882369995117,7.1,92.0,2018-10-10T00:24:30.000,2018-10-10T07:30:30.000,0.0,366.0,60.0,0.0,426.0,87.0,47.0,60.0,232.0,2483.7899999999877,419760,5890,122.0,2.0,0.0,1440.0,10,49.954130000000006,1296.0,15.0,0.0,0.0,2018-10-10 00:14:45,Walk,973000.0,100.0,146.0,973000.0,50.0,1519.0,0.0,0.0,2.0,14.0,96.0,30.0,4.0,135.0,96.0,12.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,
